TableNumber_	Command_	Subtype_	Label_	variable	value	Label
1	File Information	Variable Values	Variable Values	ST11Q02	9	Missing
1	File Information	Variable Values	Variable Values	ST11Q03	1	Yes
1	File Information	Variable Values	Variable Values	ST11Q03	2	No
1	File Information	Variable Values	Variable Values	ST11Q03	7	N/A
1	File Information	Variable Values	Variable Values	ST11Q03	8	Invalid
1	File Information	Variable Values	Variable Values	ST11Q03	9	Missing
1	File Information	Variable Values	Variable Values	ST11Q04	1	Yes
1	File Information	Variable Values	Variable Values	ST11Q04	2	No
1	File Information	Variable Values	Variable Values	ST11Q04	7	N/A
1	File Information	Variable Values	Variable Values	ST11Q04	8	Invalid
1	File Information	Variable Values	Variable Values	ST11Q04	9	Missing
1	File Information	Variable Values	Variable Values	ST11Q05	1	Yes
1	File Information	Variable Values	Variable Values	ST11Q05	2	No
1	File Information	Variable Values	Variable Values	ST11Q05	7	N/A
1	File Information	Variable Values	Variable Values	ST11Q05	8	Invalid
1	File Information	Variable Values	Variable Values	ST11Q05	9	Missing
1	File Information	Variable Values	Variable Values	ST11Q06	1	Yes
1	File Information	Variable Values	Variable Values	ST11Q06	2	No
1	File Information	Variable Values	Variable Values	ST11Q06	7	N/A
1	File Information	Variable Values	Variable Values	ST11Q06	8	Invalid
1	File Information	Variable Values	Variable Values	ST11Q06	9	Missing
1	File Information	Variable Values	Variable Values	ST13Q01	1	<ISCED level 3A>
1	File Information	Variable Values	Variable Values	ST13Q01	2	<ISCED level 3B, 3C>
1	File Information	Variable Values	Variable Values	ST13Q01	3	<ISCED level 2>
1	File Information	Variable Values	Variable Values	ST13Q01	4	<ISCED level 1>
1	File Information	Variable Values	Variable Values	ST13Q01	5	She did not complete <ISCED level 1>
1	File Information	Variable Values	Variable Values	ST13Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST13Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST13Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST14Q01	1	Yes
1	File Information	Variable Values	Variable Values	ST14Q01	2	No
1	File Information	Variable Values	Variable Values	ST14Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST14Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST14Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST14Q02	1	Yes
1	File Information	Variable Values	Variable Values	ST14Q02	2	No
1	File Information	Variable Values	Variable Values	ST14Q02	7	N/A
1	File Information	Variable Values	Variable Values	ST14Q02	8	Invalid
1	File Information	Variable Values	Variable Values	ST14Q02	9	Missing
1	File Information	Variable Values	Variable Values	ST14Q03	1	Yes
1	File Information	Variable Values	Variable Values	ST14Q03	2	No
1	File Information	Variable Values	Variable Values	ST14Q03	7	N/A
1	File Information	Variable Values	Variable Values	ST14Q03	8	Invalid
1	File Information	Variable Values	Variable Values	ST14Q03	9	Missing
1	File Information	Variable Values	Variable Values	ST14Q04	1	Yes
1	File Information	Variable Values	Variable Values	ST14Q04	2	No
1	File Information	Variable Values	Variable Values	ST14Q04	7	N/A
1	File Information	Variable Values	Variable Values	ST14Q04	8	Invalid
1	File Information	Variable Values	Variable Values	ST14Q04	9	Missing
1	File Information	Variable Values	Variable Values	ST15Q01	1	Working full-time <for pay>
1	File Information	Variable Values	Variable Values	ST15Q01	2	Working part-time <for pay>
1	File Information	Variable Values	Variable Values	ST15Q01	3	Not working, but looking for a job
1	File Information	Variable Values	Variable Values	ST15Q01	4	Other (e.g. home duties, retired)
1	File Information	Variable Values	Variable Values	ST15Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST15Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST15Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST17Q01	1	<ISCED level 3A>
1	File Information	Variable Values	Variable Values	ST17Q01	2	<ISCED level 3B, 3C>
1	File Information	Variable Values	Variable Values	ST17Q01	3	<ISCED level 2>
1	File Information	Variable Values	Variable Values	ST17Q01	4	<ISCED level 1>
1	File Information	Variable Values	Variable Values	ST17Q01	5	He did not complete <ISCED level 1>
1	File Information	Variable Values	Variable Values	ST17Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST17Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST17Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST18Q01	1	Yes
1	File Information	Variable Values	Variable Values	ST18Q01	2	No
1	File Information	Variable Values	Variable Values	ST18Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST18Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST18Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST18Q02	1	Yes
1	File Information	Variable Values	Variable Values	ST18Q02	2	No
1	File Information	Variable Values	Variable Values	ST18Q02	7	N/A
1	File Information	Variable Values	Variable Values	ST18Q02	8	Invalid
1	File Information	Variable Values	Variable Values	ST18Q02	9	Missing
1	File Information	Variable Values	Variable Values	ST18Q03	1	Yes
1	File Information	Variable Values	Variable Values	ST18Q03	2	No
1	File Information	Variable Values	Variable Values	ST18Q03	7	N/A
1	File Information	Variable Values	Variable Values	ST18Q03	8	Invalid
1	File Information	Variable Values	Variable Values	ST18Q03	9	Missing
1	File Information	Variable Values	Variable Values	ST18Q04	1	Yes
1	File Information	Variable Values	Variable Values	ST18Q04	2	No
1	File Information	Variable Values	Variable Values	ST18Q04	7	N/A
1	File Information	Variable Values	Variable Values	ST18Q04	8	Invalid
1	File Information	Variable Values	Variable Values	ST18Q04	9	Missing
1	File Information	Variable Values	Variable Values	ST19Q01	1	Working full-time <for pay>
1	File Information	Variable Values	Variable Values	ST19Q01	2	Working part-time <for pay>
1	File Information	Variable Values	Variable Values	ST19Q01	3	Not working, but looking for a job
1	File Information	Variable Values	Variable Values	ST19Q01	4	Other (e.g. home duties, retired)
1	File Information	Variable Values	Variable Values	ST19Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST19Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST19Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST21Q01	9997	N/A
1	File Information	Variable Values	Variable Values	ST21Q01	9998	Invalid
1	File Information	Variable Values	Variable Values	ST21Q01	9999	Missing
1	File Information	Variable Values	Variable Values	ST26Q01	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q01	2	No
1	File Information	Variable Values	Variable Values	ST26Q01	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q01	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q01	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q02	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q02	2	No
1	File Information	Variable Values	Variable Values	ST26Q02	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q02	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q02	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q03	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q03	2	No
1	File Information	Variable Values	Variable Values	ST26Q03	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q03	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q03	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q04	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q04	2	No
1	File Information	Variable Values	Variable Values	ST26Q04	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q04	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q04	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q05	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q05	2	No
1	File Information	Variable Values	Variable Values	ST26Q05	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q05	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q05	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q06	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q06	2	No
1	File Information	Variable Values	Variable Values	ST26Q06	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q06	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q06	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q07	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q07	2	No
1	File Information	Variable Values	Variable Values	ST26Q07	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q07	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q07	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q08	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q08	2	No
1	File Information	Variable Values	Variable Values	ST26Q08	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q08	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q08	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q09	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q09	2	No
1	File Information	Variable Values	Variable Values	ST26Q09	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q09	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q09	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q10	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q10	2	No
1	File Information	Variable Values	Variable Values	ST26Q10	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q10	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q10	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q11	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q11	2	No
1	File Information	Variable Values	Variable Values	ST26Q11	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q11	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q11	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q12	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q12	2	No
1	File Information	Variable Values	Variable Values	ST26Q12	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q12	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q12	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q13	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q13	2	No
1	File Information	Variable Values	Variable Values	ST26Q13	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q13	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q13	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q14	1	Yes
1	File Information	Variable Values	Variable Values	ST26Q14	2	No
1	File Information	Variable Values	Variable Values	ST26Q14	7	N/A
1	File Information	Variable Values	Variable Values	ST26Q14	8	Invalid
1	File Information	Variable Values	Variable Values	ST26Q14	9	Missing
1	File Information	Variable Values	Variable Values	ST26Q15	0008001	Albania : Microwave - Yes
1	File Information	Variable Values	Variable Values	ST26Q15	0008002	Albania : Microwave - No
1	File Information	Variable Values	Variable Values	ST26Q15	0032001	Argentina : Air conditioning - Yes
1	File Information	Variable Values	Variable Values	ST26Q15	0032002	Argentina : Air conditioning - No
1	File Information	Variable Values	Variable Values	ST26Q15	0036001	Australia : iPad or other tablet device - Yes
1	File Information	Variable Values	Variable Values	ST26Q15	0036002	Australia : iPad or other tablet device - No
